"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","POP","TOT","AGRWTH","A","1984",1.2907,
"ISR","POP","TOT","AGRWTH","A","1985",1.7768,
"ISR","POP","TOT","AGRWTH","A","1986",1.5544,
"ISR","POP","TOT","AGRWTH","A","1987",1.6306,
"ISR","POP","TOT","AGRWTH","A","1988",1.6663,
"ISR","POP","TOT","AGRWTH","A","1989",1.7223,
"ISR","POP","TOT","AGRWTH","A","1990",3.1428,
"ISR","POP","TOT","AGRWTH","A","1991",6.1993,
"ISR","POP","TOT","AGRWTH","A","1992",3.5238,
"ISR","POP","TOT","AGRWTH","A","1993",2.6915,
"ISR","POP","TOT","AGRWTH","A","1994",2.6209,
"ISR","POP","TOT","AGRWTH","A","1995",2.6966,
"ISR","POP","TOT","AGRWTH","A","1996",2.5284,
"ISR","POP","TOT","AGRWTH","A","1997",2.5294,
"ISR","POP","TOT","AGRWTH","A","1998",2.4327,
"ISR","POP","TOT","AGRWTH","A","1999",2.5893,
"ISR","POP","TOT","AGRWTH","A","2000",2.6757,
"ISR","POP","TOT","AGRWTH","A","2001",2.3818,
"ISR","POP","TOT","AGRWTH","A","2002",2.0344,
"ISR","POP","TOT","AGRWTH","A","2003",1.8219,
"ISR","POP","TOT","AGRWTH","A","2004",1.7833,
"ISR","POP","TOT","AGRWTH","A","2005",1.7789,
"ISR","POP","TOT","AGRWTH","A","2006",1.7832,
"ISR","POP","TOT","AGRWTH","A","2007",1.792,
"ISR","POP","TOT","AGRWTH","A","2008",1.7921,
"ISR","POP","TOT","AGRWTH","A","2009",2.4185,
"ISR","POP","TOT","AGRWTH","A","2010",1.8434,
"ISR","POP","TOT","AGRWTH","A","2011",1.8662,
"ISR","POP","TOT","AGRWTH","A","2012",1.8632,
"ISR","POP","TOT","AGRWTH","A","2013",1.8826,
"ISR","POP","TOT","AGRWTH","A","2014",1.9382,
"ISR","POP","TOT","AGRWTH","A","2015",2.002,
"ISR","POP","TOT","AGRWTH","A","2016",1.9792,
"ISR","POP","TOT","AGRWTH","A","2017",1.9575,
"ISR","POP","TOT","AGRWTH","A","2018",1.8321,
"RUS","POP","TOT","AGRWTH","A","1960",1.3473,
"RUS","POP","TOT","AGRWTH","A","1961",1.2765,
"RUS","POP","TOT","AGRWTH","A","1962",1.1965,
"RUS","POP","TOT","AGRWTH","A","1963",1.0993,
"RUS","POP","TOT","AGRWTH","A","1964",0.9817,
"RUS","POP","TOT","AGRWTH","A","1965",0.8541,
"RUS","POP","TOT","AGRWTH","A","1966",0.721,
"RUS","POP","TOT","AGRWTH","A","1967",0.6035,
"RUS","POP","TOT","AGRWTH","A","1968",0.5237,
"RUS","POP","TOT","AGRWTH","A","1969",0.4942,
"RUS","POP","TOT","AGRWTH","A","1970",0.5024,
"RUS","POP","TOT","AGRWTH","A","1971",0.5239,
"RUS","POP","TOT","AGRWTH","A","1972",0.5419,
"RUS","POP","TOT","AGRWTH","A","1973",0.5601,
"RUS","POP","TOT","AGRWTH","A","1974",0.5732,
"RUS","POP","TOT","AGRWTH","A","1975",0.583,
"RUS","POP","TOT","AGRWTH","A","1976",0.5947,
"RUS","POP","TOT","AGRWTH","A","1977",0.6113,
"RUS","POP","TOT","AGRWTH","A","1978",0.6296,
"RUS","POP","TOT","AGRWTH","A","1979",0.6496,
"RUS","POP","TOT","AGRWTH","A","1980",0.6694,
"RUS","POP","TOT","AGRWTH","A","1981",0.6834,
"RUS","POP","TOT","AGRWTH","A","1982",0.6923,
"RUS","POP","TOT","AGRWTH","A","1983",0.7016,
"RUS","POP","TOT","AGRWTH","A","1984",0.7121,
"RUS","POP","TOT","AGRWTH","A","1985",0.7189,
"RUS","POP","TOT","AGRWTH","A","1986",0.7276,
"RUS","POP","TOT","AGRWTH","A","1987",0.7222,
"RUS","POP","TOT","AGRWTH","A","1988",0.6783,
"RUS","POP","TOT","AGRWTH","A","1989",0.5854,
"RUS","POP","TOT","AGRWTH","A","1990",0.7344,
"RUS","POP","TOT","AGRWTH","A","1991",0.287,
"RUS","POP","TOT","AGRWTH","A","1992",0.097,
"RUS","POP","TOT","AGRWTH","A","1993",-0.053,
"RUS","POP","TOT","AGRWTH","A","1994",-0.034,
"RUS","POP","TOT","AGRWTH","A","1995",-0.021,
"RUS","POP","TOT","AGRWTH","A","1996",-0.145,
"RUS","POP","TOT","AGRWTH","A","1997",-0.165,
"RUS","POP","TOT","AGRWTH","A","1998",-0.165,
"RUS","POP","TOT","AGRWTH","A","1999",-0.308,
"RUS","POP","TOT","AGRWTH","A","2000",-0.419,
"RUS","POP","TOT","AGRWTH","A","2001",-0.423,
"RUS","POP","TOT","AGRWTH","A","2002",-0.458,
"RUS","POP","TOT","AGRWTH","A","2003",-0.509,
"RUS","POP","TOT","AGRWTH","A","2004",-0.515,
"RUS","POP","TOT","AGRWTH","A","2005",-0.491,
"RUS","POP","TOT","AGRWTH","A","2006",-0.437,
"RUS","POP","TOT","AGRWTH","A","2007",-0.261,
"RUS","POP","TOT","AGRWTH","A","2008",-0.111,
"RUS","POP","TOT","AGRWTH","A","2009",-0.033,
"RUS","POP","TOT","AGRWTH","A","2010",0.3387,
"RUS","POP","TOT","AGRWTH","A","2011",0.4009,
"RUS","POP","TOT","AGRWTH","A","2012",0.1684,
"RUS","POP","TOT","AGRWTH","A","2013",0.2131,
"RUS","POP","TOT","AGRWTH","A","2014",0.2178,
"RUS","POP","TOT","AGRWTH","A","2015",0.1927,
"RUS","POP","TOT","AGRWTH","A","2016",0.1703,
"RUS","POP","TOT","AGRWTH","A","2017",0.1069,
"RUS","POP","TOT","AGRWTH","A","2018",-0.003,
"SVN","POP","TOT","AGRWTH","A","1960",0.25,
"SVN","POP","TOT","AGRWTH","A","1961",0.9685,
"SVN","POP","TOT","AGRWTH","A","1962",0.5973,
"SVN","POP","TOT","AGRWTH","A","1963",0.5877,
"SVN","POP","TOT","AGRWTH","A","1964",0.9996,
"SVN","POP","TOT","AGRWTH","A","1965",1.2179,
"SVN","POP","TOT","AGRWTH","A","1966",1.1629,
"SVN","POP","TOT","AGRWTH","A","1967",1.2777,
"SVN","POP","TOT","AGRWTH","A","1968",0.7551,
"SVN","POP","TOT","AGRWTH","A","1969",0.6053,
"SVN","POP","TOT","AGRWTH","A","1970",0.7287,
"SVN","POP","TOT","AGRWTH","A","1971",0.1985,
"SVN","POP","TOT","AGRWTH","A","1972",0.659,
"SVN","POP","TOT","AGRWTH","A","1973",0.6864,
"SVN","POP","TOT","AGRWTH","A","1974",0.7268,
"SVN","POP","TOT","AGRWTH","A","1975",0.7029,
"SVN","POP","TOT","AGRWTH","A","1976",0.4792,
"SVN","POP","TOT","AGRWTH","A","1977",0.6943,
"SVN","POP","TOT","AGRWTH","A","1978",0.6453,
"SVN","POP","TOT","AGRWTH","A","1979",0.718,
"SVN","POP","TOT","AGRWTH","A","1980",3.3155,
"SVN","POP","TOT","AGRWTH","A","1981",0.6185,
"SVN","POP","TOT","AGRWTH","A","1982",0.7489,
"SVN","POP","TOT","AGRWTH","A","1983",0.6274,
"SVN","POP","TOT","AGRWTH","A","1984",0.5114,
"SVN","POP","TOT","AGRWTH","A","1985",0.4909,
"SVN","POP","TOT","AGRWTH","A","1986",2.0126,
"SVN","POP","TOT","AGRWTH","A","1987",0.4414,
"SVN","POP","TOT","AGRWTH","A","1988",0.529,
"SVN","POP","TOT","AGRWTH","A","1989",-0.029,
"SVN","POP","TOT","AGRWTH","A","1990",-0.065,
"SVN","POP","TOT","AGRWTH","A","1991",0.184,
"SVN","POP","TOT","AGRWTH","A","1992",-0.296,
"SVN","POP","TOT","AGRWTH","A","1993",-0.26,
"SVN","POP","TOT","AGRWTH","A","1994",-0.089,
"SVN","POP","TOT","AGRWTH","A","1995",-0.067,
"SVN","POP","TOT","AGRWTH","A","1996",0.1843,
"SVN","POP","TOT","AGRWTH","A","1997",-0.217,
"SVN","POP","TOT","AGRWTH","A","1998",-0.213,
"SVN","POP","TOT","AGRWTH","A","1999",0.1489,
"SVN","POP","TOT","AGRWTH","A","2000",0.2374,
"SVN","POP","TOT","AGRWTH","A","2001",0.0885,
"SVN","POP","TOT","AGRWTH","A","2002",0.1848,
"SVN","POP","TOT","AGRWTH","A","2003",0.0528,
"SVN","POP","TOT","AGRWTH","A","2004",0.0115,
"SVN","POP","TOT","AGRWTH","A","2005",0.2058,
"SVN","POP","TOT","AGRWTH","A","2006",0.3698,
"SVN","POP","TOT","AGRWTH","A","2007",0.5421,
"SVN","POP","TOT","AGRWTH","A","2008",0.1596,
"SVN","POP","TOT","AGRWTH","A","2009",0.9742,
"SVN","POP","TOT","AGRWTH","A","2010",0.3391,
"SVN","POP","TOT","AGRWTH","A","2011",0.1578,
"SVN","POP","TOT","AGRWTH","A","2012",0.1834,
"SVN","POP","TOT","AGRWTH","A","2013",0.1386,
"SVN","POP","TOT","AGRWTH","A","2014",0.1218,
"SVN","POP","TOT","AGRWTH","A","2015",0.0705,
"SVN","POP","TOT","AGRWTH","A","2016",0.0564,
"SVN","POP","TOT","AGRWTH","A","2017",0.093,
"SVN","POP","TOT","AGRWTH","A","2018",0.1882,
"CHN","POP","TOT","AGRWTH","A","1960",1.5643,
"CHN","POP","TOT","AGRWTH","A","1961",1.6191,
"CHN","POP","TOT","AGRWTH","A","1962",1.7053,
"CHN","POP","TOT","AGRWTH","A","1963",1.846,
"CHN","POP","TOT","AGRWTH","A","1964",2.0483,
"CHN","POP","TOT","AGRWTH","A","1965",2.2791,
"CHN","POP","TOT","AGRWTH","A","1966",2.5165,
"CHN","POP","TOT","AGRWTH","A","1967",2.7034,
"CHN","POP","TOT","AGRWTH","A","1968",2.7915,
"CHN","POP","TOT","AGRWTH","A","1969",2.758,
"CHN","POP","TOT","AGRWTH","A","1970",2.6396,
"CHN","POP","TOT","AGRWTH","A","1971",2.5089,
"CHN","POP","TOT","AGRWTH","A","1972",2.3897,
"CHN","POP","TOT","AGRWTH","A","1973",2.2478,
"CHN","POP","TOT","AGRWTH","A","1974",2.0863,
"CHN","POP","TOT","AGRWTH","A","1975",1.918,
"CHN","POP","TOT","AGRWTH","A","1976",1.7452,
"CHN","POP","TOT","AGRWTH","A","1977",1.5911,
"CHN","POP","TOT","AGRWTH","A","1978",1.4825,
"CHN","POP","TOT","AGRWTH","A","1979",1.4327,
"CHN","POP","TOT","AGRWTH","A","1980",1.4284,
"CHN","POP","TOT","AGRWTH","A","1981",1.4209,
"CHN","POP","TOT","AGRWTH","A","1982",1.414,
"CHN","POP","TOT","AGRWTH","A","1983",1.4546,
"CHN","POP","TOT","AGRWTH","A","1984",1.5511,
"CHN","POP","TOT","AGRWTH","A","1985",1.676,
"CHN","POP","TOT","AGRWTH","A","1986",1.8195,
"CHN","POP","TOT","AGRWTH","A","1987",1.9254,
"CHN","POP","TOT","AGRWTH","A","1988",1.9368,
"CHN","POP","TOT","AGRWTH","A","1989",1.8271,
"CHN","POP","TOT","AGRWTH","A","1990",1.6366,
"CHN","POP","TOT","AGRWTH","A","1991",1.4276,
"CHN","POP","TOT","AGRWTH","A","1992",1.2462,
"CHN","POP","TOT","AGRWTH","A","1993",1.0901,
"CHN","POP","TOT","AGRWTH","A","1994",0.9746,
"CHN","POP","TOT","AGRWTH","A","1995",0.8908,
"CHN","POP","TOT","AGRWTH","A","1996",0.8098,
"CHN","POP","TOT","AGRWTH","A","1997",0.7268,
"CHN","POP","TOT","AGRWTH","A","1998",0.6651,
"CHN","POP","TOT","AGRWTH","A","1999",0.6284,
"CHN","POP","TOT","AGRWTH","A","2000",0.6109,
"CHN","POP","TOT","AGRWTH","A","2001",0.603,
"CHN","POP","TOT","AGRWTH","A","2002",0.5971,
"CHN","POP","TOT","AGRWTH","A","2003",0.5927,
"CHN","POP","TOT","AGRWTH","A","2004",0.5866,
"CHN","POP","TOT","AGRWTH","A","2005",0.5796,
"CHN","POP","TOT","AGRWTH","A","2006",0.5739,
"CHN","POP","TOT","AGRWTH","A","2007",0.5711,
"CHN","POP","TOT","AGRWTH","A","2008",0.5696,
"CHN","POP","TOT","AGRWTH","A","2009",0.5692,
"CHN","POP","TOT","AGRWTH","A","2010",0.5685,
"CHN","POP","TOT","AGRWTH","A","2011",0.5681,
"CHN","POP","TOT","AGRWTH","A","2012",0.5644,
"CHN","POP","TOT","AGRWTH","A","2013",0.5522,
"CHN","POP","TOT","AGRWTH","A","2014",0.5291,
"CHN","POP","TOT","AGRWTH","A","2015",0.4976,
"CHN","POP","TOT","AGRWTH","A","2016",0.4632,
"CHN","POP","TOT","AGRWTH","A","2017",0.4287,
"CHN","POP","TOT","AGRWTH","A","2018",0.3922,
"IND","POP","TOT","AGRWTH","A","1960",1.966,
"IND","POP","TOT","AGRWTH","A","1961",2.0055,
"IND","POP","TOT","AGRWTH","A","1962",2.0409,
"IND","POP","TOT","AGRWTH","A","1963",2.068,
"IND","POP","TOT","AGRWTH","A","1964",2.085,
"IND","POP","TOT","AGRWTH","A","1965",2.096,
"IND","POP","TOT","AGRWTH","A","1966",2.1015,
"IND","POP","TOT","AGRWTH","A","1967",2.1111,
"IND","POP","TOT","AGRWTH","A","1968",2.1348,
"IND","POP","TOT","AGRWTH","A","1969",2.177,
"IND","POP","TOT","AGRWTH","A","1970",2.2296,
"IND","POP","TOT","AGRWTH","A","1971",2.2844,
"IND","POP","TOT","AGRWTH","A","1972",2.3288,
"IND","POP","TOT","AGRWTH","A","1973",2.3553,
"IND","POP","TOT","AGRWTH","A","1974",2.3591,
"IND","POP","TOT","AGRWTH","A","1975",2.3476,
"IND","POP","TOT","AGRWTH","A","1976",2.3289,
"IND","POP","TOT","AGRWTH","A","1977",2.3142,
"IND","POP","TOT","AGRWTH","A","1978",2.3086,
"IND","POP","TOT","AGRWTH","A","1979",2.316,
"IND","POP","TOT","AGRWTH","A","1980",2.3303,
"IND","POP","TOT","AGRWTH","A","1981",2.3442,
"IND","POP","TOT","AGRWTH","A","1982",2.3488,
"IND","POP","TOT","AGRWTH","A","1983",2.3402,
"IND","POP","TOT","AGRWTH","A","1984",2.3155,
"IND","POP","TOT","AGRWTH","A","1985",2.2795,
"IND","POP","TOT","AGRWTH","A","1986",2.2406,
"IND","POP","TOT","AGRWTH","A","1987",2.2036,
"IND","POP","TOT","AGRWTH","A","1988",2.1665,
"IND","POP","TOT","AGRWTH","A","1989",2.1307,
"IND","POP","TOT","AGRWTH","A","1990",2.0959,
"IND","POP","TOT","AGRWTH","A","1991",2.0596,
"IND","POP","TOT","AGRWTH","A","1992",2.023,
"IND","POP","TOT","AGRWTH","A","1993",1.9907,
"IND","POP","TOT","AGRWTH","A","1994",1.9637,
"IND","POP","TOT","AGRWTH","A","1995",1.9399,
"IND","POP","TOT","AGRWTH","A","1996",1.9167,
"IND","POP","TOT","AGRWTH","A","1997",1.8911,
"IND","POP","TOT","AGRWTH","A","1998",1.8617,
"IND","POP","TOT","AGRWTH","A","1999",1.8273,
"IND","POP","TOT","AGRWTH","A","2000",1.7893,
"IND","POP","TOT","AGRWTH","A","2001",1.7498,
"IND","POP","TOT","AGRWTH","A","2002",1.7106,
"IND","POP","TOT","AGRWTH","A","2003",1.6719,
"IND","POP","TOT","AGRWTH","A","2004",1.6342,
"IND","POP","TOT","AGRWTH","A","2005",1.5968,
"IND","POP","TOT","AGRWTH","A","2006",1.5609,
"IND","POP","TOT","AGRWTH","A","2007",1.5235,
"IND","POP","TOT","AGRWTH","A","2008",1.4805,
"IND","POP","TOT","AGRWTH","A","2009",1.4303,
"IND","POP","TOT","AGRWTH","A","2010",1.3761,
"IND","POP","TOT","AGRWTH","A","2011",1.3205,
"IND","POP","TOT","AGRWTH","A","2012",1.2691,
"IND","POP","TOT","AGRWTH","A","2013",1.2268,
"IND","POP","TOT","AGRWTH","A","2014",1.1964,
"IND","POP","TOT","AGRWTH","A","2015",1.1743,
"IND","POP","TOT","AGRWTH","A","2016",1.1548,
"IND","POP","TOT","AGRWTH","A","2017",1.1334,
"IND","POP","TOT","AGRWTH","A","2018",1.1105,
"IDN","POP","TOT","AGRWTH","A","1960",2.6549,
"IDN","POP","TOT","AGRWTH","A","1961",2.6718,
"IDN","POP","TOT","AGRWTH","A","1962",2.6845,
"IDN","POP","TOT","AGRWTH","A","1963",2.6984,
"IDN","POP","TOT","AGRWTH","A","1964",2.7166,
"IDN","POP","TOT","AGRWTH","A","1965",2.7354,
"IDN","POP","TOT","AGRWTH","A","1966",2.7499,
"IDN","POP","TOT","AGRWTH","A","1967",2.7555,
"IDN","POP","TOT","AGRWTH","A","1968",2.7516,
"IDN","POP","TOT","AGRWTH","A","1969",2.737,
"IDN","POP","TOT","AGRWTH","A","1970",2.7143,
"IDN","POP","TOT","AGRWTH","A","1971",2.6883,
"IDN","POP","TOT","AGRWTH","A","1972",2.6606,
"IDN","POP","TOT","AGRWTH","A","1973",2.6291,
"IDN","POP","TOT","AGRWTH","A","1974",2.594,
"IDN","POP","TOT","AGRWTH","A","1975",2.5566,
"IDN","POP","TOT","AGRWTH","A","1976",2.5141,
"IDN","POP","TOT","AGRWTH","A","1977",2.471,
"IDN","POP","TOT","AGRWTH","A","1978",2.4349,
"IDN","POP","TOT","AGRWTH","A","1979",2.4083,
"IDN","POP","TOT","AGRWTH","A","1980",2.3858,
"IDN","POP","TOT","AGRWTH","A","1981",2.3652,
"IDN","POP","TOT","AGRWTH","A","1982",2.3363,
"IDN","POP","TOT","AGRWTH","A","1983",2.2899,
"IDN","POP","TOT","AGRWTH","A","1984",2.2216,
"IDN","POP","TOT","AGRWTH","A","1985",2.1395,
"IDN","POP","TOT","AGRWTH","A","1986",2.0542,
"IDN","POP","TOT","AGRWTH","A","1987",1.9755,
"IDN","POP","TOT","AGRWTH","A","1988",1.9053,
"IDN","POP","TOT","AGRWTH","A","1989",1.847,
"IDN","POP","TOT","AGRWTH","A","1990",1.7974,
"IDN","POP","TOT","AGRWTH","A","1991",1.7522,
"IDN","POP","TOT","AGRWTH","A","1992",1.7063,
"IDN","POP","TOT","AGRWTH","A","1993",1.6581,
"IDN","POP","TOT","AGRWTH","A","1994",1.6061,
"IDN","POP","TOT","AGRWTH","A","1995",1.5533,
"IDN","POP","TOT","AGRWTH","A","1996",1.5013,
"IDN","POP","TOT","AGRWTH","A","1997",1.4564,
"IDN","POP","TOT","AGRWTH","A","1998",1.4244,
"IDN","POP","TOT","AGRWTH","A","1999",1.4082,
"IDN","POP","TOT","AGRWTH","A","2000",1.4034,
"IDN","POP","TOT","AGRWTH","A","2001",1.4021,
"IDN","POP","TOT","AGRWTH","A","2002",1.3992,
"IDN","POP","TOT","AGRWTH","A","2003",1.3963,
"IDN","POP","TOT","AGRWTH","A","2004",1.3917,
"IDN","POP","TOT","AGRWTH","A","2005",1.3854,
"IDN","POP","TOT","AGRWTH","A","2006",1.3786,
"IDN","POP","TOT","AGRWTH","A","2007",1.3709,
"IDN","POP","TOT","AGRWTH","A","2008",1.3606,
"IDN","POP","TOT","AGRWTH","A","2009",1.347,
"IDN","POP","TOT","AGRWTH","A","2010",-0.343,
"IDN","POP","TOT","AGRWTH","A","2011",1.4556,
"IDN","POP","TOT","AGRWTH","A","2012",1.4192,
"IDN","POP","TOT","AGRWTH","A","2013",1.3824,
"IDN","POP","TOT","AGRWTH","A","2014",1.345,
"IDN","POP","TOT","AGRWTH","A","2015",1.3074,
"IDN","POP","TOT","AGRWTH","A","2016",1.2695,
"IDN","POP","TOT","AGRWTH","A","2017",1.2314,
"IDN","POP","TOT","AGRWTH","A","2018",1.193,
"ZAF","POP","TOT","AGRWTH","A","1960",2.627,
"ZAF","POP","TOT","AGRWTH","A","1961",2.6569,
"ZAF","POP","TOT","AGRWTH","A","1962",2.6836,
"ZAF","POP","TOT","AGRWTH","A","1963",2.7044,
"ZAF","POP","TOT","AGRWTH","A","1964",2.718,
"ZAF","POP","TOT","AGRWTH","A","1965",2.7266,
"ZAF","POP","TOT","AGRWTH","A","1966",2.7285,
"ZAF","POP","TOT","AGRWTH","A","1967",2.7303,
"ZAF","POP","TOT","AGRWTH","A","1968",2.7407,
"ZAF","POP","TOT","AGRWTH","A","1969",2.7624,
"ZAF","POP","TOT","AGRWTH","A","1970",2.7882,
"ZAF","POP","TOT","AGRWTH","A","1971",2.8168,
"ZAF","POP","TOT","AGRWTH","A","1972",2.8332,
"ZAF","POP","TOT","AGRWTH","A","1973",2.8223,
"ZAF","POP","TOT","AGRWTH","A","1974",2.7785,
"ZAF","POP","TOT","AGRWTH","A","1975",2.7147,
"ZAF","POP","TOT","AGRWTH","A","1976",2.6397,
"ZAF","POP","TOT","AGRWTH","A","1977",2.5755,
"ZAF","POP","TOT","AGRWTH","A","1978",2.5395,
"ZAF","POP","TOT","AGRWTH","A","1979",2.5404,
"ZAF","POP","TOT","AGRWTH","A","1980",2.562,
"ZAF","POP","TOT","AGRWTH","A","1981",2.5956,
"ZAF","POP","TOT","AGRWTH","A","1982",2.6112,
"ZAF","POP","TOT","AGRWTH","A","1983",2.5836,
"ZAF","POP","TOT","AGRWTH","A","1984",2.5011,
"ZAF","POP","TOT","AGRWTH","A","1985",2.3876,
"ZAF","POP","TOT","AGRWTH","A","1986",2.2539,
"ZAF","POP","TOT","AGRWTH","A","1987",2.145,
"ZAF","POP","TOT","AGRWTH","A","1988",2.1012,
"ZAF","POP","TOT","AGRWTH","A","1989",2.1416,
"ZAF","POP","TOT","AGRWTH","A","1990",2.2308,
"ZAF","POP","TOT","AGRWTH","A","1991",2.3357,
"ZAF","POP","TOT","AGRWTH","A","1992",2.3996,
"ZAF","POP","TOT","AGRWTH","A","1993",2.388,
"ZAF","POP","TOT","AGRWTH","A","1994",2.2797,
"ZAF","POP","TOT","AGRWTH","A","1995",2.1088,
"ZAF","POP","TOT","AGRWTH","A","1996",1.9253,
"ZAF","POP","TOT","AGRWTH","A","1997",1.7681,
"ZAF","POP","TOT","AGRWTH","A","1998",1.6379,
"ZAF","POP","TOT","AGRWTH","A","1999",1.5475,
"ZAF","POP","TOT","AGRWTH","A","2000",1.4859,
"ZAF","POP","TOT","AGRWTH","A","2001",1.436,
"ZAF","POP","TOT","AGRWTH","A","2002",-1.335,
"ZAF","POP","TOT","AGRWTH","A","2003",1.0444,
"ZAF","POP","TOT","AGRWTH","A","2004",1.0759,
"ZAF","POP","TOT","AGRWTH","A","2005",1.1288,
"ZAF","POP","TOT","AGRWTH","A","2006",1.2079,
"ZAF","POP","TOT","AGRWTH","A","2007",1.3296,
"ZAF","POP","TOT","AGRWTH","A","2008",1.4451,
"ZAF","POP","TOT","AGRWTH","A","2009",1.5285,
"ZAF","POP","TOT","AGRWTH","A","2010",1.594,
"ZAF","POP","TOT","AGRWTH","A","2011",1.6295,
"ZAF","POP","TOT","AGRWTH","A","2012",1.6663,
"ZAF","POP","TOT","AGRWTH","A","2013",1.6648,
"ZAF","POP","TOT","AGRWTH","A","2014",1.66,
"ZAF","POP","TOT","AGRWTH","A","2015",1.6409,
"ZAF","POP","TOT","AGRWTH","A","2016",1.6188,
"ZAF","POP","TOT","AGRWTH","A","2017",1.5918,
"ZAF","POP","TOT","AGRWTH","A","2018",1.5625,
"EU28","POP","TOT","AGRWTH","A","1960",0.804,
"EU28","POP","TOT","AGRWTH","A","1961",0.8615,
"EU28","POP","TOT","AGRWTH","A","1962",0.9608,
"EU28","POP","TOT","AGRWTH","A","1963",0.9083,
"EU28","POP","TOT","AGRWTH","A","1964",0.8675,
"EU28","POP","TOT","AGRWTH","A","1965",0.8292,
"EU28","POP","TOT","AGRWTH","A","1966",0.7265,
"EU28","POP","TOT","AGRWTH","A","1967",0.7039,
"EU28","POP","TOT","AGRWTH","A","1968",0.6221,
"EU28","POP","TOT","AGRWTH","A","1969",0.6591,
"EU28","POP","TOT","AGRWTH","A","1970",0.4958,
"EU28","POP","TOT","AGRWTH","A","1971",0.5539,
"EU28","POP","TOT","AGRWTH","A","1972",0.6344,
"EU28","POP","TOT","AGRWTH","A","1973",0.5845,
"EU28","POP","TOT","AGRWTH","A","1974",0.5335,
"EU28","POP","TOT","AGRWTH","A","1975",0.4996,
"EU28","POP","TOT","AGRWTH","A","1976",0.4571,
"EU28","POP","TOT","AGRWTH","A","1977",0.4384,
"EU28","POP","TOT","AGRWTH","A","1978",0.4192,
"EU28","POP","TOT","AGRWTH","A","1979",0.3945,
"EU28","POP","TOT","AGRWTH","A","1980",0.4227,
"EU28","POP","TOT","AGRWTH","A","1981",0.3679,
"EU28","POP","TOT","AGRWTH","A","1982",0.2425,
"EU28","POP","TOT","AGRWTH","A","1983",0.2294,
"EU28","POP","TOT","AGRWTH","A","1984",0.2151,
"EU28","POP","TOT","AGRWTH","A","1985",0.2307,
"EU28","POP","TOT","AGRWTH","A","1986",0.2605,
"EU28","POP","TOT","AGRWTH","A","1987",0.2754,
"EU28","POP","TOT","AGRWTH","A","1988",0.3121,
"EU28","POP","TOT","AGRWTH","A","1989",0.3196,
"EU28","POP","TOT","AGRWTH","A","1990",0.3104,
"EU28","POP","TOT","AGRWTH","A","1991",0.5862,
"EU28","POP","TOT","AGRWTH","A","1992",0.3011,
"EU28","POP","TOT","AGRWTH","A","1993",0.2901,
"EU28","POP","TOT","AGRWTH","A","1994",0.2193,
"EU28","POP","TOT","AGRWTH","A","1995",0.1873,
"EU28","POP","TOT","AGRWTH","A","1996",0.1707,
"EU28","POP","TOT","AGRWTH","A","1997",0.151,
"EU28","POP","TOT","AGRWTH","A","1998",0.135,
"EU28","POP","TOT","AGRWTH","A","1999",0.1741,
"EU28","POP","TOT","AGRWTH","A","2000",0.2373,
"EU28","POP","TOT","AGRWTH","A","2001",0.1487,
"EU28","POP","TOT","AGRWTH","A","2002",0.2568,
"EU28","POP","TOT","AGRWTH","A","2003",0.3777,
"EU28","POP","TOT","AGRWTH","A","2004",0.3783,
"EU28","POP","TOT","AGRWTH","A","2005",0.4206,
"EU28","POP","TOT","AGRWTH","A","2006",0.356,
"EU28","POP","TOT","AGRWTH","A","2007",0.4065,
"EU28","POP","TOT","AGRWTH","A","2008",0.3936,
"EU28","POP","TOT","AGRWTH","A","2009",0.2938,
"EU28","POP","TOT","AGRWTH","A","2010",0.3111,
"EU28","POP","TOT","AGRWTH","A","2011",-0.078,
"EU28","POP","TOT","AGRWTH","A","2012",0.2169,
"EU28","POP","TOT","AGRWTH","A","2013",0.2827,
"EU28","POP","TOT","AGRWTH","A","2014",0.3614,
"EU28","POP","TOT","AGRWTH","A","2015",0.2811,
"EU28","POP","TOT","AGRWTH","A","2016",0.2904,
"EU28","POP","TOT","AGRWTH","A","2017",0.1954,
"EU28","POP","TOT","AGRWTH","A","2018",0.2006,
"OECD","POP","TOT","AGRWTH","A","1960",1.3152,
"OECD","POP","TOT","AGRWTH","A","1961",1.3831,
"OECD","POP","TOT","AGRWTH","A","1962",1.4054,
"OECD","POP","TOT","AGRWTH","A","1963",1.3636,
"OECD","POP","TOT","AGRWTH","A","1964",1.3288,
"OECD","POP","TOT","AGRWTH","A","1965",1.2735,
"OECD","POP","TOT","AGRWTH","A","1966",1.1541,
"OECD","POP","TOT","AGRWTH","A","1967",1.1643,
"OECD","POP","TOT","AGRWTH","A","1968",1.1268,
"OECD","POP","TOT","AGRWTH","A","1969",1.1173,
"OECD","POP","TOT","AGRWTH","A","1970",1.0674,
"OECD","POP","TOT","AGRWTH","A","1971",1.1688,
"OECD","POP","TOT","AGRWTH","A","1972",1.1512,
"OECD","POP","TOT","AGRWTH","A","1973",1.0818,
"OECD","POP","TOT","AGRWTH","A","1974",1.0471,
"OECD","POP","TOT","AGRWTH","A","1975",1.018,
"OECD","POP","TOT","AGRWTH","A","1976",0.9349,
"OECD","POP","TOT","AGRWTH","A","1977",0.9227,
